Exporter,Importer,cross,Year,Quantity_mt ,Value_usd ,Unnamed: 6,Import trade _metric Tons,Import trade _Values _USD ,country1,country2,longitude1,latitude1,longitude2,latitude2
1,2,NGA_EGY,2009,0,0,,35,136,NGA,EGY,7.995127754089786,9.548318418209965,29.844461513124415,26.50661999974957
1,2,NGA_EGY,2020,0,0,,103,90,NGA,EGY,7.995127754089786,9.548318418209965,29.844461513124415,26.50661999974957
1,2,NGA_EGY,2021,0,0,,0,1,NGA,EGY,7.995127754089786,9.548318418209965,29.844461513124415,26.50661999974957
1,3,NGA_COD,2010,2280,551,,100,183,NGA,COD,7.995127754089786,9.548318418209965,23.582955831479083,-2.8502757110956667
1,3,NGA_COD,2011,0,0,,59,56,NGA,COD,7.995127754089786,9.548318418209965,23.582955831479083,-2.8502757110956667
1,3,NGA_COD,2022,0,0,,0,2,NGA,COD,7.995127754089786,9.548318418209965,23.582955831479083,-2.8502757110956667
1,4,NGA_TZA,2003,0,0,,735,598,NGA,TZA,7.995127754089786,9.548318418209965,34.75298985475595,-6.257732428506092
1,4,NGA_TZA,2020,24,36,,0,0,NGA,TZA,7.995127754089786,9.548318418209965,34.75298985475595,-6.257732428506092
1,4,NGA_TZA,2021,28,119,,0,0,NGA,TZA,7.995127754089786,9.548318418209965,34.75298985475595,-6.257732428506092
1,5,NGA_ZAF,2003,0,0,,13162,7533,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2006,0,0,,25589,18315,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2007,0,0,,8901,15596,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2008,0,0,,11,981,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2009,0,0,,485,756,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2010,0,0,,113,178,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2011,0,0,,154,225,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2012,0,0,,1088,658,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2013,608,6460,,850,29419,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2014,0,0,,190,361,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2015,0,0,,0,186,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2016,0,0,,0,2206,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2017,0,0,,0,191,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2018,0,0,,41,110,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2019,0,0,,46,331,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2020,0,0,,16,12,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2021,0,0,,129,140,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,5,NGA_ZAF,2022,0,0,,2160,2952,NGA,ZAF,7.995127754089786,9.548318418209965,25.048013879861678,-28.947033259979115
1,6,NGA_KEN,2017,0,0,,0,3,NGA,KEN,7.995127754089786,9.548318418209965,37.791555286661385,0.5959662521769523
1,6,NGA_KEN,2018,0,0,,0,1,NGA,KEN,7.995127754089786,9.548318418209965,37.791555286661385,0.5959662521769523
1,6,NGA_KEN,2019,0,0,,14,40,NGA,KEN,7.995127754089786,9.548318418209965,37.791555286661385,0.5959662521769523
1,6,NGA_KEN,2021,0,0,,1,1,NGA,KEN,7.995127754089786,9.548318418209965,37.791555286661385,0.5959662521769523
1,7,NGA_UGA,2010,0,0,,883,1409,NGA,UGA,7.995127754089786,9.548318418209965,32.35755031998686,1.2954855035097297
1,7,NGA_UGA,2011,0,0,,113,167,NGA,UGA,7.995127754089786,9.548318418209965,32.35755031998686,1.2954855035097297
1,7,NGA_UGA,2019,0,0,,1,3,NGA,UGA,7.995127754089786,9.548318418209965,32.35755031998686,1.2954855035097297
1,8,NGA_SDN,2009,2,1,,0,0,NGA,SDN,7.995127754089786,9.548318418209965,29.862604012257922,15.990585003116717
1,9,NGA_DZA,2008,0,0,,5058,7474,NGA,DZA,7.995127754089786,9.548318418209965,2.5980477916183444,28.185481278657537
1,9,NGA_DZA,2009,25,241,,10,176,NGA,DZA,7.995127754089786,9.548318418209965,2.5980477916183444,28.185481278657537
1,9,NGA_DZA,2010,0,0,,2936,11714,NGA,DZA,7.995127754089786,9.548318418209965,2.5980477916183444,28.185481278657537
1,9,NGA_DZA,2011,33,133,,4358,9711,NGA,DZA,7.995127754089786,9.548318418209965,2.5980477916183444,28.185481278657537
1,9,NGA_DZA,2012,0,0,,1608,4683,NGA,DZA,7.995127754089786,9.548318418209965,2.5980477916183444,28.185481278657537
1,10,NGA_MAR,2003,0,0,,3061,1853,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2006,0,0,,793,391,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2007,0,0,,3076,3221,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2008,0,0,,714,1019,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2012,0,0,,422,643,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2013,59,1093,,1908,10191,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2014,28,0,,488,4664,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2015,0,0,,0,5220,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2016,0,0,,0,6434,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2017,0,0,,0,14233,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2018,0,0,,2446,9885,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2019,0,0,,5655,10024,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2020,0,0,,5053,6157,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2021,0,0,,2787,10266,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,10,NGA_MAR,2022,0,0,,4902,17104,NGA,MAR,7.995127754089786,9.548318418209965,-8.420479544549693,29.885394698302058
1,11,NGA_AGO,2003,0,0,,708,289,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2008,0,1,,0,0,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2009,77,30,,152,257,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2010,145,99,,4,1,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2011,0,0,,0,491,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2013,0,0,,1,1180,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2014,0,0,,4,3995,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2015,0,0,,1,1091,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2017,0,0,,0,5849,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2018,0,0,,1326,5200,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2019,0,0,,168,5411,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2020,0,0,,2,2659,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,11,NGA_AGO,2022,0,0,,1,1492,NGA,AGO,7.995127754089786,9.548318418209965,17.47057255231345,-12.245869036133188
1,12,NGA_GHA,2003,0,0,,502,234,NGA,GHA,7.995127754089786,9.548318418209965,-1.2369685557063992,7.928651813099648
1,12,NGA_GHA,2007,0,2,,0,0,NGA,GHA,7.995127754089786,9.548318418209965,-1.2369685557063992,7.928651813099648
1,12,NGA_GHA,2008,16,24,,10,97,NGA,GHA,7.995127754089786,9.548318418209965,-1.2369685557063992,7.928651813099648
1,12,NGA_GHA,2012,1,174,,0,0,NGA,GHA,7.995127754089786,9.548318418209965,-1.2369685557063992,7.928651813099648
1,12,NGA_GHA,2013,403,1002,,24,1455,NGA,GHA,7.995127754089786,9.548318418209965,-1.2369685557063992,7.928651813099648
1,12,NGA_GHA,2019,1061,59,,0,0,NGA,GHA,7.995127754089786,9.548318418209965,-1.2369685557063992,7.928651813099648
1,15,NGA_CIV,2010,2,6,,25,37,NGA,CIV,7.995127754089786,9.548318418209965,-5.6120436452252225,7.5537550070104915
1,15,NGA_CIV,2011,21,323,,0,0,NGA,CIV,7.995127754089786,9.548318418209965,-5.6120436452252225,7.5537550070104915
1,15,NGA_CIV,2012,0,0,,7,9195,NGA,CIV,7.995127754089786,9.548318418209965,-5.6120436452252225,7.5537550070104915
1,15,NGA_CIV,2014,0,0,,38,77,NGA,CIV,7.995127754089786,9.548318418209965,-5.6120436452252225,7.5537550070104915
1,16,NGA_CMR,2007,6,29,,0,0,NGA,CMR,7.995127754089786,9.548318418209965,12.611551546501774,5.663095287992696
1,16,NGA_CMR,2013,0,0,,8,0,NGA,CMR,7.995127754089786,9.548318418209965,12.611551546501774,5.663095287992696
1,16,NGA_CMR,2014,0,0,,68,86,NGA,CMR,7.995127754089786,9.548318418209965,12.611551546501774,5.663095287992696
1,16,NGA_CMR,2016,0,0,,0,17,NGA,CMR,7.995127754089786,9.548318418209965,12.611551546501774,5.663095287992696
1,16,NGA_CMR,2019,0,0,,46,125,NGA,CMR,7.995127754089786,9.548318418209965,12.611551546501774,5.663095287992696
1,16,NGA_CMR,2020,0,0,,19,196,NGA,CMR,7.995127754089786,9.548318418209965,12.611551546501774,5.663095287992696
1,17,NGA_NER,2007,43,202,,0,0,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2014,0,0,,0,3,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2015,0,0,,0,18,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2016,0,0,,0,3,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2017,0,0,,0,5,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2018,0,0,,4,19,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2019,0,0,,4,20,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2021,0,0,,7,129,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,17,NGA_NER,2022,0,0,,7,172,NGA,NER,7.995127754089786,9.548318418209965,9.324427099857923,17.345552814745542
1,18,NGA_MLI,2014,0,0,,0,3,NGA,MLI,7.995127754089786,9.548318418209965,-3.543294339453343,17.267772061700715
1,19,NGA_BFA,2010,0,0,,118,296,NGA,BFA,7.995127754089786,9.548318418209965,-1.77653745205594,12.311650494136712
1,19,NGA_BFA,2011,95,847,,0,0,NGA,BFA,7.995127754089786,9.548318418209965,-1.77653745205594,12.311650494136712
1,22,NGA_TCD,2003,0,2,,0,0,NGA,TCD,7.995127754089786,9.548318418209965,18.581329525332894,15.328867399839682
1,22,NGA_TCD,2009,0,0,,13369,5044,NGA,TCD,7.995127754089786,9.548318418209965,18.581329525332894,15.328867399839682
1,22,NGA_TCD,2011,174,633,,0,0,NGA,TCD,7.995127754089786,9.548318418209965,18.581329525332894,15.328867399839682
1,22,NGA_TCD,2020,72,645,,0,0,NGA,TCD,7.995127754089786,9.548318418209965,18.581329525332894,15.328867399839682
1,24,NGA_SEN,2003,0,0,,0,1051,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2008,0,0,,6,50,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2011,0,0,,4907,7233,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2012,0,0,,116,3767,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2013,0,0,,164,233,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2016,0,0,,0,418,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2017,0,0,,0,379,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2018,0,0,,28,11,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,24,NGA_SEN,2019,0,0,,28,14,NGA,SEN,7.995127754089786,9.548318418209965,-14.50980278585943,14.354139988452022
1,25,NGA_ZWE,2007,0,2,,0,0,NGA,ZWE,7.995127754089786,9.548318418209965,29.788548371892524,-18.906987947858802
1,26,NGA_GIN,2003,0,0,,23198,24550,NGA,GIN,7.995127754089786,9.548318418209965,-11.060853741185456,10.44827287727134
1,26,NGA_GIN,2006,0,0,,1135,1087,NGA,GIN,7.995127754089786,9.548318418209965,-11.060853741185456,10.44827287727134
1,26,NGA_GIN,2009,0,0,,39,128,NGA,GIN,7.995127754089786,9.548318418209965,-11.060853741185456,10.44827287727134
1,26,NGA_GIN,2013,0,0,,375,7233,NGA,GIN,7.995127754089786,9.548318418209965,-11.060853741185456,10.44827287727134
1,26,NGA_GIN,2014,0,0,,0,227,NGA,GIN,7.995127754089786,9.548318418209965,-11.060853741185456,10.44827287727134
1,27,NGA_RWA,2021,0,0,,0,1,NGA,RWA,7.995127754089786,9.548318418209965,29.91896392224289,-2.0135144658341346
1,28,NGA_BEN,2003,2,10,,1,2228,NGA,BEN,7.995127754089786,9.548318418209965,2.337377553496156,9.647430780663699
1,28,NGA_BEN,2006,0,0,,2136,1652,NGA,BEN,7.995127754089786,9.548318418209965,2.337377553496156,9.647430780663699
1,28,NGA_BEN,2017,0,0,,0,87,NGA,BEN,7.995127754089786,9.548318418209965,2.337377553496156,9.647430780663699
1,28,NGA_BEN,2018,0,0,,84,52,NGA,BEN,7.995127754089786,9.548318418209965,2.337377553496156,9.647430780663699
1,29,NGA_BDI,2019,12,15,,0,0,NGA,BDI,7.995127754089786,9.548318418209965,29.91389229542573,-3.3773910753554657
1,30,NGA_TUN,2009,1,2,,0,0,NGA,TUN,7.995127754089786,9.548318418209965,9.534716120695835,34.172939036882376
1,30,NGA_TUN,2019,85,526,,0,0,NGA,TUN,7.995127754089786,9.548318418209965,9.534716120695835,34.172939036882376
1,32,NGA_TGO,2003,0,0,,15,44,NGA,TGO,7.995127754089786,9.548318418209965,0.9964039436703582,8.439541954669616
1,32,NGA_TGO,2006,0,0,,1271,1606,NGA,TGO,7.995127754089786,9.548318418209965,0.9964039436703582,8.439541954669616
1,32,NGA_TGO,2016,0,0,,0,196,NGA,TGO,7.995127754089786,9.548318418209965,0.9964039436703582,8.439541954669616
1,32,NGA_TGO,2019,0,0,,359,307,NGA,TGO,7.995127754089786,9.548318418209965,0.9964039436703582,8.439541954669616
1,33,NGA_SLE,2008,0,0,,30,60,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2009,0,0,,53,83,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2010,0,0,,10,7,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2011,0,0,,31,58,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2012,0,0,,60,72,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2013,0,0,,40,28,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2014,0,0,,50,85,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2015,0,0,,0,21,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2019,0,0,,20,23,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2020,21,18,,80,65,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,33,NGA_SLE,2021,0,0,,40,42,NGA,SLE,7.995127754089786,9.548318418209965,-11.795257428559948,8.53035372615305
1,36,NGA_CAF,2006,0,0,,7968,6852,NGA,CAF,7.995127754089786,9.548318418209965,20.374347291243915,6.5427787059213145
1,36,NGA_CAF,2011,266,1872,,0,0,NGA,CAF,7.995127754089786,9.548318418209965,20.374347291243915,6.5427787059213145
1,37,NGA_LBR,2019,0,0,,19,133,NGA,LBR,7.995127754089786,9.548318418209965,-9.410836154371117,6.431619862252993
1,38,NGA_MRT,2003,0,0,,20509,11522,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2006,0,0,,775236,38692,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2007,0,0,,9990,16811,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2008,0,0,,10628,21741,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2009,0,0,,22,32,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2010,0,0,,475542,61377,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2011,0,0,,3444,93258,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2012,0,0,,3010,63340,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2013,25,7788,,1450,33701,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2014,0,0,,2040,98282,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2015,0,0,,0,97136,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2016,0,0,,0,55674,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2017,0,0,,0,43995,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2018,0,0,,19075,53878,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2019,0,0,,24369,65420,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2020,0,0,,23980,54336,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2021,0,0,,18398,54155,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,38,NGA_MRT,2022,0,0,,15988,30260,NGA,MRT,7.995127754089786,9.548318418209965,-10.326396925234992,20.20926720635376
1,39,NGA_ERI,2009,0,0,,5,11,NGA,ERI,7.995127754089786,9.548318418209965,38.67818692786484,15.427276751412931
1,40,NGA_GMB,2007,0,1,,0,0,NGA,GMB,7.995127754089786,9.548318418209965,-15.431872807730837,13.47533435870166
1,40,NGA_GMB,2008,0,0,,3,28,NGA,GMB,7.995127754089786,9.548318418209965,-15.431872807730837,13.47533435870166
1,40,NGA_GMB,2011,0,0,,19,17,NGA,GMB,7.995127754089786,9.548318418209965,-15.431872807730837,13.47533435870166
1,40,NGA_GMB,2013,0,0,,220,244,NGA,GMB,7.995127754089786,9.548318418209965,-15.431872807730837,13.47533435870166
1,41,NGA_BWA,2008,134,898,,3493,3427,NGA,BWA,7.995127754089786,9.548318418209965,23.773081465789428,-22.099711378826413
1,41,NGA_BWA,2009,60,853,,688,41753,NGA,BWA,7.995127754089786,9.548318418209965,23.773081465789428,-22.099711378826413
1,41,NGA_BWA,2010,431,1343,,7882,10801,NGA,BWA,7.995127754089786,9.548318418209965,23.773081465789428,-22.099711378826413
1,41,NGA_BWA,2012,101,340,,634,880,NGA,BWA,7.995127754089786,9.548318418209965,23.773081465789428,-22.099711378826413
1,42,NGA_NAM,2003,0,0,,5141,2800,NGA,NAM,7.995127754089786,9.548318418209965,17.156168126194093,-22.099776931731068
1,42,NGA_NAM,2010,0,0,,212,318,NGA,NAM,7.995127754089786,9.548318418209965,17.156168126194093,-22.099776931731068
1,42,NGA_NAM,2011,0,0,,26,1436,NGA,NAM,7.995127754089786,9.548318418209965,17.156168126194093,-22.099776931731068
1,42,NGA_NAM,2013,0,0,,1027,6810,NGA,NAM,7.995127754089786,9.548318418209965,17.156168126194093,-22.099776931731068
1,42,NGA_NAM,2018,0,0,,923,644,NGA,NAM,7.995127754089786,9.548318418209965,17.156168126194093,-22.099776931731068
1,42,NGA_NAM,2019,0,0,,0,1,NGA,NAM,7.995127754089786,9.548318418209965,17.156168126194093,-22.099776931731068
1,43,NGA_GAB,2008,0,0,,211,151,NGA,GAB,7.995127754089786,9.548318418209965,11.687751174902044,-0.6470481398040288
1,43,NGA_GAB,2012,0,0,,23,33,NGA,GAB,7.995127754089786,9.548318418209965,11.687751174902044,-0.6470481398040288
1,45,NGA_GNB,2003,0,0,,2,484,NGA,GNB,7.995127754089786,9.548318418209965,-15.110623751667879,12.022704382325685
1,45,NGA_GNB,2009,0,0,,16,51,NGA,GNB,7.995127754089786,9.548318418209965,-15.110623751667879,12.022704382325685
1,45,NGA_GNB,2013,1,966,,2,1458,NGA,GNB,7.995127754089786,9.548318418209965,-15.110623751667879,12.022704382325685
1,46,NGA_GNQ,2009,44,230,,0,0,NGA,GNQ,7.995127754089786,9.548318418209965,10.366031325064027,1.6458643199600753
1,47,NGA_MUS,2003,0,0,,27110,18816,NGA,MUS,7.995127754089786,9.548318418209965,,
1,47,NGA_MUS,2006,0,0,,8292,6627,NGA,MUS,7.995127754089786,9.548318418209965,,
1,47,NGA_MUS,2007,0,0,,6806,8997,NGA,MUS,7.995127754089786,9.548318418209965,,
1,47,NGA_MUS,2008,0,0,,6167,9552,NGA,MUS,7.995127754089786,9.548318418209965,,
1,47,NGA_MUS,2013,0,0,,254,342,NGA,MUS,7.995127754089786,9.548318418209965,,
1,47,NGA_MUS,2014,0,0,,3,34,NGA,MUS,7.995127754089786,9.548318418209965,,
1,47,NGA_MUS,2017,0,0,,0,1299,NGA,MUS,7.995127754089786,9.548318418209965,,
1,48,NGA_SWZ,2006,0,0,,2098,1881,NGA,SWZ,7.995127754089786,9.548318418209965,31.39525590206532,-26.48985528852001
1,48,NGA_SWZ,2009,0,0,,249,278,NGA,SWZ,7.995127754089786,9.548318418209965,31.39525590206532,-26.48985528852001
1,48,NGA_SWZ,2011,0,0,,3,3878,NGA,SWZ,7.995127754089786,9.548318418209965,31.39525590206532,-26.48985528852001
1,48,NGA_SWZ,2012,0,0,,4,5558,NGA,SWZ,7.995127754089786,9.548318418209965,31.39525590206532,-26.48985528852001
1,48,NGA_SWZ,2013,0,0,,1,1656,NGA,SWZ,7.995127754089786,9.548318418209965,31.39525590206532,-26.48985528852001
1,53,NGA_SYC,2008,0,0,,0,15,NGA,SYC,7.995127754089786,9.548318418209965,,
1,53,NGA_SYC,2020,0,0,,0,2,NGA,SYC,7.995127754089786,9.548318418209965,,
1,53,NGA_SYC,2021,0,0,,0,1,NGA,SYC,7.995127754089786,9.548318418209965,,
1,54,NGA_ETH,2010,0,0,,300,749,NGA,ETH,7.995127754089786,9.548318418209965,39.551255792937745,8.653999188132575
1,54,NGA_ETH,2021,0,0,,0,1,NGA,ETH,7.995127754089786,9.548318418209965,39.551255792937745,8.653999188132575
2,1,EGY_NGA,2013,22,30,,0,0,EGY,NGA,29.844461513124415,26.50661999974957,7.995127754089786,9.548318418209965
2,1,EGY_NGA,2018,86,673,,0,1,EGY,NGA,29.844461513124415,26.50661999974957,7.995127754089786,9.548318418209965
2,1,EGY_NGA,2021,0,0,,0,1,EGY,NGA,29.844461513124415,26.50661999974957,7.995127754089786,9.548318418209965
2,4,EGY_TZA,2003,0,0,,1743,768,EGY,TZA,29.844461513124415,26.50661999974957,34.75298985475595,-6.257732428506092
2,4,EGY_TZA,2004,0,0,,2460,1081,EGY,TZA,29.844461513124415,26.50661999974957,34.75298985475595,-6.257732428506092
2,4,EGY_TZA,2005,0,0,,338,170,EGY,TZA,29.844461513124415,26.50661999974957,34.75298985475595,-6.257732428506092
2,4,EGY_TZA,2019,0,0,,14,96,EGY,TZA,29.844461513124415,26.50661999974957,34.75298985475595,-6.257732428506092
2,4,EGY_TZA,2020,0,0,,18,123,EGY,TZA,29.844461513124415,26.50661999974957,34.75298985475595,-6.257732428506092
2,4,EGY_TZA,2022,0,0,,34,240,EGY,TZA,29.844461513124415,26.50661999974957,34.75298985475595,-6.257732428506092
2,5,EGY_ZAF,2004,0,0,,11,5,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
2,5,EGY_ZAF,2006,0,0,,3977,1626,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
2,5,EGY_ZAF,2007,0,0,,325,76,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
2,5,EGY_ZAF,2009,0,0,,22,33,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
2,5,EGY_ZAF,2010,0,0,,49,10,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
2,5,EGY_ZAF,2012,0,0,,47,136,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
2,5,EGY_ZAF,2014,5,1,,0,0,EGY,ZAF,29.844461513124415,26.50661999974957,25.048013879861678,-28.947033259979115
